citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported
C001589,M2-P027-SE-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002230,M2-P064-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001318,M2-P013-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001500,M2-P023-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001421,M2-P019-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001591,M2-P027-SE-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001989,M2-P051-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001709,M2-P034-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000232,M1-P014-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001315,M2-P013-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000115,M1-P007-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001729,M2-P035-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000653,M1-P039-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000881,M1-P052-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001813,M2-P040-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001541,M2-P024-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001269,M2-P011-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000337,M1-P020-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001100,M2-P002-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000542,M1-P032-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001024,M1-P061-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000035,M1-P002-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000854,M1-P050-AN-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001627,M2-P029-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001236,M2-P009-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001416,M2-P019-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000824,M1-P049-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000869,M1-P051-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001588,M2-P027-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000524,M1-P031-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000972,M1-P058-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001668,M2-P032-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001278,M2-P011-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000727,M1-P043-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001527,M2-P024-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000780,M1-P046-AN-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001218,M2-P008-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000819,M1-P048-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001679,M2-P032-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000681,M1-P040-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001611,M2-P028-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001200,M2-P007-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000325,M1-P019-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000853,M1-P050-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001037,M1-P062-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001716,M2-P034-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001247,M2-P009-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001529,M2-P024-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000271,M1-P016-CH-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002072,M2-P056-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000947,M1-P056-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001299,M2-P012-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000803,M1-P048-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002058,M2-P055-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002264,M1-P009-AN-R2,,,HTTPS://www.FORUM.EXAMPLE/r/hotsleepers/cooling-sheet-experiences/?utm_source=audit&utm_campaign=m2#section,www.FORUM.EXAMPLE,forum
C002191,M2-P062-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000814,M1-P048-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001547,M2-P025-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000001,M1-P001-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000958,M1-P057-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000701,M1-P041-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001768,M2-P038-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001422,M2-P019-AN-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001660,M2-P031-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000800,M1-P047-AN-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000230,M1-P014-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001091,M2-P001-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000608,M1-P036-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000480,M1-P028-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001964,M2-P050-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001157,M2-P005-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000220,M1-P013-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000993,M1-P059-AN-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001482,M2-P022-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001808,M2-P040-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000557,M1-P033-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000782,M1-P047-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001052,M1-P063-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000484,M1-P028-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001990,M2-P051-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001109,M2-P002-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001550,M2-P025-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C002222,M2-P064-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000348,M1-P020-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002150,M2-P060-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002140,M2-P060-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002163,M2-P061-CH-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001703,M2-P034-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001761,M2-P037-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000350,M1-P020-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002001,M2-P052-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000474,M1-P028-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001938,M2-P048-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000712,M1-P042-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000622,M1-P037-CH-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000041,M1-P003-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000669,M1-P040-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000388,M1-P022-AN-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001217,M2-P008-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000133,M1-P009-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000111,M1-P007-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001131,M2-P003-AN-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C002135,M2-P060-CH-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000374,M1-P021-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001174,M2-P006-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000368,M1-P021-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001222,M2-P008-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001935,M2-P048-SE-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001441,M2-P020-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001474,M2-P021-AN-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C002000,M2-P052-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000364,M1-P021-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000821,M1-P048-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001189,M2-P006-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001868,M2-P044-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002128,M2-P059-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002225,M2-P064-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000049,M1-P003-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001836,M2-P042-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001032,M1-P061-AN-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000254,M1-P015-CH-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000357,M1-P021-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002253,M1-P017-AN-R1,,,HTTPS://forum.example/r/hotsleepers/cooling-sheet-experiences/?utm_source=audit&utm_campaign=m2#section,forum.example,forum
C001300,M2-P012-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002149,M2-P060-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001435,M2-P020-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000450,M1-P026-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001844,M2-P042-AN-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000381,M1-P022-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C002044,M2-P054-AN-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001661,M2-P031-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001946,M2-P049-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
BAD001,M2-P045-AN-R2,B001,,not a url,astervale.example,owned
C001534,M2-P024-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000751,M1-P045-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002059,M2-P055-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000771,M1-P046-SE-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000244,M1-P014-AN-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002016,M2-P053-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001963,M2-P050-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000729,M1-P044-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000436,M1-P025-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001752,M2-P037-CH-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001765,M2-P037-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001165,M2-P005-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000794,M1-P047-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001802,M2-P040-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
