citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported,normalized_url,valid_url,url_host,is_owned,is_non_owned,canonical_url
C000862,M1-P051-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001972,M2-P050-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001598,M2-P027-AN-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000010,M1-P001-SE-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001395,M2-P018-CH-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000162,M1-P010-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001530,M2-P024-SE-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001004,M1-P060-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000383,M1-P022-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001339,M2-P014-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001855,M2-P043-AN-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000274,M1-P016-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001767,M2-P037-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000071,M1-P004-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000272,M1-P016-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001932,M2-P048-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001458,M2-P021-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001341,M2-P015-CH-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000627,M1-P037-SE-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C001822,M2-P041-SE-R2,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000908,M1-P054-CH-R1,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C002189,M2-P062-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001981,M2-P051-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000923,M1-P054-AN-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000250,M1-P015-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000892,M1-P053-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001432,M2-P020-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001754,M2-P037-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000536,M1-P031-AN-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C001701,M2-P034-CH-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C000074,M1-P005-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000810,M1-P048-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001782,M2-P038-AN-R2,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C000829,M1-P049-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001243,M2-P009-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001816,M2-P041-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001196,M2-P007-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000635,M1-P038-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000526,M1-P031-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001075,M1-P064-SE-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000296,M1-P017-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000218,M1-P013-SE-R1,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000568,M1-P034-CH-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C001728,M2-P035-SE-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C002051,M2-P055-CH-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001810,M2-P040-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001942,M2-P049-CH-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001449,M2-P020-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000644,M1-P038-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000721,M1-P043-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000087,M1-P006-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000687,M1-P040-AN-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C001312,M2-P013-CH-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C000626,M1-P037-SE-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C000856,M1-P051-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
